iteration,timestamp_start,timestamp_end,duration_seconds,parameter_key,prompt,negative_prompt,cfg_scale,hypothesis,parent_iteration,search_phase,inference_exit_code,evaluation_exit_code,run_status,failure_reason,metrics_json_sha256,output_video_path,composite_relative_gain,metrics_beating_osd,metrics_gain_ge_2pct,psnr_delta_db,target_met,is_best,metric_psnr,delta_vs_osdenhancer_psnr,relative_gain_psnr,metric_ssim,delta_vs_osdenhancer_ssim,relative_gain_ssim,metric_lpips,delta_vs_osdenhancer_lpips,relative_gain_lpips,metric_dists,delta_vs_osdenhancer_dists,relative_gain_dists,metric_clipiqa,delta_vs_osdenhancer_clipiqa,relative_gain_clipiqa,metric_clipiqa_plus,delta_vs_osdenhancer_clipiqa_plus,relative_gain_clipiqa_plus,metric_niqe,delta_vs_osdenhancer_niqe,relative_gain_niqe,metric_ilniqe,delta_vs_osdenhancer_ilniqe,relative_gain_ilniqe,metric_liqe,delta_vs_osdenhancer_liqe,relative_gain_liqe,metric_musiq,delta_vs_osdenhancer_musiq,relative_gain_musiq,metric_maniqa,delta_vs_osdenhancer_maniqa,relative_gain_maniqa,metric_brisque,delta_vs_osdenhancer_brisque,relative_gain_brisque,metric_dover_overall,delta_vs_osdenhancer_dover_overall,relative_gain_dover_overall,metric_dover_aesthetic,delta_vs_osdenhancer_dover_aesthetic,relative_gain_dover_aesthetic,metric_dover_technical,delta_vs_osdenhancer_dover_technical,relative_gain_dover_technical,metric_fastervqa,delta_vs_osdenhancer_fastervqa,relative_gain_fastervqa,metric_md_vqa,delta_vs_osdenhancer_md_vqa,relative_gain_md_vqa,metric_ewarp_x1000,delta_vs_osdenhancer_ewarp_x1000,relative_gain_ewarp_x1000
126,2026-07-26T19:00:32+00:00,2026-07-26T19:06:41+00:00,369.69,4769d7578dc3b040460a6a285e7a8fce107ca3eac16bdf9ba3e06bd8e06fd662,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","flickering, temporal inconsistency, unstable details, hallucinated textures, oversharpening, ringing artifacts, color shifts, ghosting, motion trails, warped structures, plastic texture, excessive smoothing, noise amplification",0.800000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,d61920db0216841f1bd43d2cfd49b5a4c8cb5e9bd96573721e268d28394daca3,results_test/UDM10,2.2184913002302498,2,2,0.11560240222561546,0,0,26.500602402225617,0.11560240222561546,0.004381368285981257,0.7835699396704862,0.009669939670486127,0.01249507645753473,0.25116553071045106,0.001965530710451052,-0.007887362401488974,0.12518510933845275,0.008485109338452757,-0.07270873469111189,0.3966130196086823,-0.010186980391317713,-0.025041741374920632,0.5579373146257093,-0.005762685374290699,-0.010222965006724675,4.9153604935278015,0.3555604935278014,-0.07797721249348687,32.319572353994694,0.7968723539946936,-0.025279317888210515,3.1123286128044128,0.22122861280441297,0.07652056753637473,65.56138532084802,-0.1048146791519855,-0.0015961739700482973,0.3190491236986652,-0.003550876301334771,-0.011007056110771143,29.284049741683464,-4.224250258316534,0.1260657884260477,0.5641864985227585,0.006786498522758477,0.012175275426549117,0.9820083558559418,0.003908355855941847,0.003995865306146455,0.1054552748799324,0.002355274879932409,0.022844567215639273,0.750840906836277,-0.04405909316372303,-0.05542721494995977,83.905,10.799999999999997,0.14773271322070988,1.8056772802810888,0.2133772802810887,-0.13400570261953695
127,2026-07-26T19:06:42+00:00,2026-07-26T19:12:46+00:00,363.622,5ba2933c7ba7641fe67199cb3d4b90284609fb6e848930e582a19997af560890,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.350000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,da61809e584872afbdd9091824bcdf70b7d6363907be9148daa61026f2d58508,results_test/UDM10,2.2173446930392324,2,2,0.12370885541361787,0,0,26.50870885541362,0.12370885541361787,0.00468860547332264,0.7838435788960922,0.009943578896092209,0.012848661191487542,0.2505690417222438,0.0013690417222438078,-0.0054937468789879925,0.12477645181840465,0.008076451818404648,-0.06920695645590959,0.3956174432750671,-0.011182556724932902,-0.027489077494918638,0.5576506334927773,-0.006049366507222653,-0.010731535403978452,4.920732880880398,0.360932880880398,-0.07915541929040704,32.23990812950096,0.7172081295009605,-0.022752116078285187,3.1144732448362533,0.22337324483625354,0.07726237239675333,65.62271118164061,-0.04348881835939267,-0.0006622709759266207,0.318942744789585,-0.003657255210414989,-0.011336810943629849,29.583731177545367,-3.9245688224546313,0.117122289774612,0.5583014488220215,0.0009014488220214778,0.001617238647329526,0.981462025642395,0.0033620256423950723,0.003437302568648474,0.10368525460362435,0.0005852546036243522,0.00567657229509556,0.7550370984898316,-0.03986290151016847,-0.050148322443286535,83.864,10.759,0.14717187606866836,1.8187275960372062,0.2264275960372062,-0.14220159268806518
128,2026-07-26T19:12:46+00:00,2026-07-26T19:18:58+00:00,372.456,a46720ccd39150879e69a54f45c2fd7ed5b6178341cd9df9d22da1697197f0cc,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.400000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,cb2412e12f15afc2918cd2121b5ee32872a7739fc0e31015ab596e2d503b29ed,results_test/UDM10,2.2176667755042723,2,2,0.1225373618833494,0,0,26.50753736188335,0.1225373618833494,0.004644205491125617,0.7838123506528618,0.009912350652861779,0.012808309410597983,0.2506362927536811,0.0014362927536810954,-0.005763614581384813,0.12484098961276394,0.008140989612763938,-0.06975997954382124,0.39565173714391644,-0.011148262856083557,-0.027404775949074624,0.5578456614286669,-0.005854338571333106,-0.010385557160427722,4.917048182331823,0.35724818233182276,-0.07834733592083486,32.22906720414918,0.7063672041491813,-0.02240820755040594,3.115022701601828,0.22392270160182814,0.07745242350725612,65.61100056555964,-0.05519943444036812,-0.0008406064983258986,0.3190611537425748,-0.0035388462574251767,-0.010969765212105322,29.546817508820567,-3.9614824911794315,0.11822391739298717,0.5581940323114395,0.0007940323114394854,0.0014245287252233321,0.9815175592899322,0.0034175592899322593,0.003494079633914998,0.10399685092270375,0.0008968509227037513,0.008698845031074213,0.7635689088136709,-0.03133109118632915,-0.039415135471542524,83.79399999999998,10.688999999999979,0.146214349223719,1.8163827943499196,0.2240827943499195,-0.1407290048043205
129,2026-07-26T19:18:59+00:00,2026-07-26T19:25:07+00:00,368.484,44287443f58fd66ceb1b15faaa513b24ae4f476bc228b1de798cc0d87a06f045,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.450000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,8a868fd59a848905e76083703315885d36a2e86ac8b1cf56bceb93e2f452a529,results_test/UDM10,2.217667104947381,2,2,0.12217347052789407,0,0,26.507173470527896,0.12217347052789407,0.004630413891525263,0.7837998061464604,0.009899806146460355,0.012792099943739959,0.2506734173865087,0.0014734173865087186,-0.005912589833502081,0.12486925721168518,0.008169257211685182,-0.07000220404186103,0.3956384802537579,-0.011161519746242077,-0.027437364174636374,0.5576345431227838,-0.006065456877216158,-0.010760079611878939,4.917905903423458,0.35810590342345794,-0.07853544090167505,32.22578973630289,0.7030897363028927,-0.022304235877729152,3.1150717350744435,0.22397173507444368,0.07746938365135889,65.61099520037251,-0.055204799627489365,-0.000840688202263712,0.3189805542749743,-0.003619445725025705,-0.011219608571065421,29.52877630418347,-3.9795236958165283,0.11876232741787941,0.5653931081295014,0.00799310812950138,0.014339985879980949,0.9814096629619599,0.0033096629619598916,0.003383767469542881,0.10950668416917324,0.006406684169173241,0.062140486606917955,0.752938866186153,-0.04196113381384703,-0.05278794038727768,83.82000000000001,10.715000000000003,0.14657000205184328,1.8206033356545959,0.22830333565459582,-0.1433795991048143
130,2026-07-26T19:25:08+00:00,2026-07-26T19:31:19+00:00,371.246,542445d1b8a871721fb9e0336b61ed4b4e0e2a26e35ab1c293e280f5947b22cf,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,38e3d5ced712b0ed2859cea2259fdcc7d94794aa968ba67fa224b405cec11e5c,results_test/UDM10,2.217869998389865,2,2,0.12048182456724277,0,0,26.505481824567244,0.12048182456724277,0.0045662999646482,0.7837638930177673,0.009863893017767245,0.012745694557135605,0.2507453383697617,0.0015453383697617007,-0.006201197310440211,0.124920569504461,0.008220569504460998,-0.07044189806736073,0.39572098870431227,-0.011079011295687724,-0.02723454104151358,0.5576954721443116,-0.006004527855688391,-0.01065199193842184,4.91739273382839,0.3575927338283895,-0.07842289877371585,32.223883035599385,0.7011830355993851,-0.02224374928541607,3.1151517925723904,0.2240517925723906,0.07749707466790863,65.60379815870715,-0.06240184129285353,-0.0009502886004192953,0.31906038460231595,-0.0035396153976840483,-0.010972149403856319,29.499178191154233,-4.009121808845766,0.11964563433077076,0.5595358550548554,0.0021358550548553623,0.00383181746475666,0.9815508306026459,0.003450830602645949,0.003528095902919895,0.10357457175850868,0.0004745717585086795,0.004603023845864981,0.7517168127526993,-0.04318318724730075,-0.054325307896969106,83.812,10.706999999999994,0.1464605704124204,1.8174572050823674,0.22515720508236736,-0.14140375876553876
131,2026-07-26T19:31:19+00:00,2026-07-26T19:37:22+00:00,363.372,aacff418416811928ac072e29e7b242998854b165643df511f68dad8c997f0d0,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.550000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,c0043df5f43fbd5a0885f599324aaccda76ccfd6aac8bcb8d52115f937222a3b,results_test/UDM10,2.2182345988626007,2,2,0.11835328502039744,0,0,26.5033532850204,0.11835328502039744,0.004485627630107919,0.7837271882607204,0.009827188260720376,0.012698266262721768,0.2508274693402551,0.0016274693402551221,-0.006530775843720394,0.12496195070205199,0.00826195070205199,-0.07079649273395021,0.39593837434245693,-0.010861625657543061,-0.02670016140005669,0.5580107185148423,-0.005689281485157682,-0.01009274700223112,4.918525294273905,0.35872529427390454,-0.07867127818630303,32.22409088043909,0.7013908804390923,-0.022250342782791203,3.115561911367601,0.22446191136760119,0.07763893029213835,65.59864449039583,-0.06755550960417622,-0.001028771416713259,0.31911799395757334,-0.0034820060424266552,-0.010793571117255596,29.458190130418348,-4.05010986958165,0.12086885546511314,0.5604259043931961,0.003025904393196055,0.005428604939354243,0.981502091884613,0.0034020918846130455,0.0034782659079982065,0.10431550852954388,0.001215508529543885,0.011789607464053201,0.7555239483625502,-0.03937605163744984,-0.04953585562643079,83.979,10.873999999999995,0.1487449558853703,1.8147528130066348,0.22245281300663478,-0.13970534007827343
132,2026-07-26T19:37:23+00:00,2026-07-26T19:43:26+00:00,363.316,4dc30f08a0383a35b11dd87b7414c79911b045a249c2ebe504327f645197aebe,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.600000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,7be9f57811a7ffe64bf7a267bb4ad110b7084cddc06f55b92413cbf66d2cee7b,results_test/UDM10,2.218405165250992,2,2,0.11776150241974648,0,0,26.502761502419748,0.11776150241974648,0.0044631988788988615,0.7837033256303322,0.00980332563033215,0.012667432007148403,0.2508810113995306,0.001681011399530613,-0.006745631619304225,0.12499439620202588,0.008294396202025878,-0.0710745175837693,0.39636558251034826,-0.010434417489651737,-0.025649993829035735,0.5581364420152479,-0.005563557984752054,-0.009869714360035578,4.920367351709434,0.36056735170943366,-0.07907525586855425,32.24737216964306,0.7246721696430569,-0.022988899099476153,3.115702735608624,0.2246027356086242,0.07768763986324383,65.59855496806482,-0.06764503193518578,-0.0010301347106302144,0.3191211821331132,-0.0034788178668868075,-0.01078368836604714,29.438015057963714,-4.0702849420362845,0.12147094725892643,0.5549509346485137,-0.002449065351486257,-0.004393730447589266,0.9815021932125092,0.0034021932125092302,0.003478369504661313,0.10227815248072147,-0.0008218475192785235,-0.007971362941595766,0.7464280005626315,-0.048471999437368574,-0.060978738756282014,83.84899999999999,10.743999999999986,0.1469666917447505,1.8141449094643272,0.2218449094643271,-0.13932356306244245
133,2026-07-26T19:43:26+00:00,2026-07-26T19:49:36+00:00,369.995,4edbe858805194be0ded482ca0dd297d32a703792e265e5855dea1acfb7e5f35,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.650000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,ab931534caa0d75d4b8f55945ce4c8ea2f90b569ccbdab64747bc26aaa2893e8,results_test/UDM10,2.2183477474247097,2,2,0.11613652752291159,0,0,26.501136527522913,0.11613652752291159,0.004401611806818707,0.7836680557422023,0.009768055742202297,0.012621857788089283,0.25092531245562344,0.0017253124556234345,-0.006923404717590026,0.12506146007968533,0.008361460079685329,-0.07164918662969434,0.39618806613068425,-0.010611933869315748,-0.026086366443745693,0.5578553488177637,-0.005844651182236316,-0.010368371797474393,4.9163088018871575,0.3565088018871574,-0.07818518397455095,32.25257734080286,0.729877340802858,-0.023154023633853,3.115035144359835,0.2239351443598352,0.07745672732172364,65.5921313255064,-0.07406867449360277,-0.0011279573737113275,0.31913541218926833,-0.0034645878107316674,-0.010739577838597853,29.405081275201617,-4.103218724798381,0.1224538017386254,0.5647163331508637,0.007316333150863663,0.013125821942704813,0.9817180156707763,0.0036180156707763533,0.0036990243030123235,0.10644111894071102,0.003341118940711027,0.032406585263928485,0.7632006696153886,-0.03169933038461148,-0.03987838770236694,83.89,10.784999999999997,0.14752752889679224,1.8157765153591754,0.22347651535917534,-0.14034824804319246
134,2026-07-26T19:49:37+00:00,2026-07-26T19:55:44+00:00,366.991,6faad220b340ac2f69bc3169ec6ff1bd68f188d956c3ec1dfcaa3ab415a5aaae,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.700000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,25490d1d3e33d1161c03a06acdef7c7dd0404ba966f827c52e02669323c250a5,results_test/UDM10,2.2184636967377376,2,2,0.11555406016688252,0,0,26.500554060166884,0.11555406016688252,0.004379536106381751,0.7836501065083692,0.00975010650836916,0.01259866456695847,0.2509820399024794,0.0017820399024794098,-0.007151042947349156,0.12510659733126242,0.008406597331262422,-0.07203596684886394,0.3965740461983988,-0.010225953801601184,-0.025137546218291996,0.5581023329688657,-0.00559766703113429,-0.009930223578382634,4.919639375897946,0.3598393758979457,-0.07891560504801651,32.289203429412176,0.7665034294121753,-0.02431591930298405,3.1148320513386882,0.22373205133868845,0.07738647965780791,65.5861196456417,-0.08008035435830152,-0.0012195064486494043,0.31917446565724183,-0.003425534342758163,-0.010618519351389221,29.38406116116431,-4.124238838835687,0.12308111240605125,0.5645867705345153,0.00718677053451533,0.012893380937415374,0.9816016554832458,0.00350165548324588,0.003580058770315796,0.10661461427807808,0.0035146142780780876,0.03408937224130056,0.7530847025321237,-0.04181529746787638,-0.052604475365299254,83.775,10.670000000000002,0.1459544490800903,1.815575246582739,0.223275246582739,-0.14022184675170446
135,2026-07-26T19:55:44+00:00,2026-07-26T20:01:51+00:00,366.588,7289c1c2c577f622b85c65de7709cd97cde35c38faa936ef0ac8028d2562c3b8,"Low-distortion faithful restoration of the input video, preserving geometry, motion, edges, and textures with minimal redraw, low perceptual distortion, stable temporal alignment, and natural colors.","blur, flickering, temporal inconsistency, ghosting, warped structures, hallucinated textures, oversharpening, ringing artifacts, compression artifacts, color shifts, plastic texture, noise amplification",0.750000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,4c9da41f7b71f7608702076d023e6c249ef74264f13b87f78cdf1cc73a1c6aa6,results_test/UDM10,2.218411385114683,2,2,0.11369680712300223,0,0,26.498696807123004,0.11369680712300223,0.004309145617699535,0.7836154384670836,0.00971543846708356,0.012553868028276986,0.2510347056292718,0.0018347056292718211,-0.007362382139935076,0.1251251768681311,0.008425176868131101,-0.07219517453411398,0.3964435063062176,-0.010356493693782387,-0.02545844074184461,0.5576749017161708,-0.006025098283829133,-0.010688483739274673,4.915731233173309,0.3559312331733091,-0.07805851861338416,32.279616047630455,0.7569160476304546,-0.02401177715203503,3.113730530969558,0.2226305309695582,0.0770054757599385,65.57907360446069,-0.08712639553931467,-0.0013268073307015583,0.3191463579333598,-0.0034536420666401724,-0.010705648067700472,29.351080125378026,-4.157219874621973,0.12406537707439569,0.5612750053405762,0.0038750053405761653,0.006951929208066318,0.9817101776599884,0.0036101776599883895,0.003691010796430211,0.10445670932531356,0.0013567093253135654,0.013159159314389577,0.7530546233444378,-0.041845376655562205,-0.05264231558128343,83.83599999999998,10.73099999999998,0.14678886533068847,1.8106288652052172,0.2183288652052171,-0.13711540865742455
